UID,BC187_YPD_Avg_log2_Fitness_Score,BC187_FDR,BY4743_YPD_Avg_log2_Fitness_Score,BY4743_FDR,DBVPG1373_YPD_Avg_log2_Fitness_Score,DBVPG1373_FDR,NCYC3290_YPD_Avg_log2_Fitness_Score,NCYC3290_FDR,Y12_YPD_Avg_log2_Fitness_Score,Y12_FDR,Y2209_YPD_Avg_log2_Fitness_Score,Y2209_FDR,Y389_YPD_Avg_log2_Fitness_Score,Y389_FDR,Y7568_YPD_Avg_log2_Fitness_Score,Y7568_FDR,YJM1273_YPD_Avg_log2_Fitness_Score,YJM1273_FDR,YJM1389_YPD_Avg_log2_Fitness_Score,YJM1389_FDR,YJM1592_YPD_Avg_log2_Fitness_Score,YJM1592_FDR,YJM978_YPD_Avg_log2_Fitness_Score,YJM978_FDR,YPS128_YPD_Avg_log2_Fitness_Score,YPS128_FDR,YPS163_YPD_Avg_log2_Fitness_Score,YPS163_FDR,YPS606_YPD_Avg_log2_Fitness_Score,YPS606_FDR
YCL064C,-0.122860783,0.420505389,-0.12956625,0.24078596,0.153782452,0.166159925,-0.29888813,0.261770956,-1.18818312,0.0000054,0.459568747,0.076891326,-0.117259135,0.517292624,0.093401076,0.381278842,0.025559824,0.895864015,-0.559349788,0.002062103,-0.046686181,0.873410794,0.128124646,0.723762454,-0.093702757,0.802064102,-0.148188756,0.303601963,-0.186312414,0.765644726
YDR296W,0.203015222,0.181014565,0.184932372,0.075952334,-2.200109605,5.84E-08,-0.557274658,0.054567125,-1.171570254,0.0000021,0.575034552,0.013078782,-0.109780097,0.590667654,0.195394021,0.062496059,-0.189323098,0.343560974,-0.685985521,0.000787294,0.128867136,0.653985278,0.460022384,0.065105916,-0.465715742,0.148476983,-0.111941302,0.466892004,0.128706085,0.765422591
YER096W,0.22351719,0.098228383,0.256623556,0.064088924,-0.093111484,0.549631609,1.01335341,0.456426887,-0.838506392,0.000440468,0.008519552,0.99704152,-0.107634328,0.576881816,-0.185769776,0.096836404,-0.077585399,0.70128879,-0.732877718,0.0000613,0.12140794,0.660110387,0.057487305,0.883322494,0.218545257,0.54963254,0.219018165,0.042524719,-0.178159254,0.681245119
YDR323C,-0.322612879,0.114362192,0.207284894,0.172199885,-0.327334573,0.061848496,-1.171217121,0.004052066,-1.442413372,0.0000202,0.02259081,0.960378038,-0.105744047,0.701541704,0.205265589,0.113553443,0.076222044,0.770226244,-1.015456122,0.00000762,-0.209480668,0.622664027,0.171988803,0.656886842,-0.171405685,0.776220151,0.019456085,0.917366741,-0.744269766,0.175439956
YLR253W,-0.174150827,0.45737481,0.016802828,0.945882322,-1.12791847,0.000322807,0.432656637,0.170107713,-0.615427265,0.13808122,-0.410886919,0.516637159,-0.100384101,0.763873665,-0.125661384,0.507335442,0.220003512,0.441825043,-1.576276534,0.0000817,-0.009475017,0.984628949,#N/A,#N/A,0.297994962,0.63957313,0.271366765,0.192705777,#N/A,#N/A
YPR004C,0.044567991,0.867218315,0.109585021,0.407291255,-0.67522938,0.051103816,-0.530989445,0.058161045,-0.51855295,0.048116942,0.308143128,0.328485329,-0.10085042,0.782534566,-0.163059802,0.342334026,-0.202858353,0.514636799,0.550953478,0.00135999,-0.144464399,0.724995996,0.287834335,0.325648231,-0.221328126,0.590975549,-0.309738909,0.131424334,0.314941155,0.534099153
YGR231C,-0.293707579,0.06942992,-0.07420636,0.553345066,0.426354267,0.005351012,-0.225395659,0.574685516,0.216274497,0.326388853,-0.266970863,0.418562755,-0.101097718,0.662076836,-0.122276032,0.347626586,-0.595819413,0.286950383,-0.956818637,0.0000157,0.250260651,0.352997725,0.457993788,0.0913008,-0.309034997,0.416917671,0.138878102,0.383462956,0.262666321,0.718955742
YLL051C,-0.219010377,0.359005697,-0.283772938,0.127076524,#N/A,#N/A,0.106370892,0.772240616,-1.998362367,0.0000886,0.579316734,0.429422089,-0.104578496,0.799744883,-0.221874139,0.253330741,0.148203125,0.756750665,-1.009270831,0.001723826,-0.227715401,0.651890073,-0.196230285,0.647994175,0.349549554,0.364505294,#N/A,#N/A,#N/A,#N/A
YDR459C,0.130522831,0.228717069,-0.349786084,0.00002,-0.333975923,0.001401151,-0.325256569,0.210608351,-1.193842498,4.21E-09,0.202386748,0.353106318,-0.096423172,0.469848881,0.149429157,0.06172134,0.055417573,0.7029704,-0.586086709,0.000121243,-0.035890595,0.887241248,0.284872846,0.077272309,-0.064716994,0.826321371,-0.127489409,0.264326474,-0.010747365,0.980160461
YGL253W,-0.183018957,0.283654054,-0.222204347,0.041221923,-0.535639416,0.000458152,-1.589553465,0.00000344,-2.408155668,7.83E-13,-0.252708461,0.388465382,-0.090038455,0.672930297,-0.090726375,0.561681594,-0.422442589,0.048211663,-0.971808654,0.00000147,-0.453864548,0.133244629,-0.230238421,0.339780481,-0.533872392,0.229702339,-0.16720262,0.27590698,0.223620454,0.701570498
YER077C,0.109152557,0.685340135,0.13190119,0.577653214,#N/A,#N/A,-5.470856612,1.35E-10,-1.543852821,0.000496813,-0.344740062,0.530803272,-0.061808797,0.863069635,-0.327493391,0.100370475,0.376655137,0.065222181,-1.250994598,0.000772773,-0.304753476,0.453019304,-0.311162678,0.436191316,-0.40140675,0.487966216,0.292976255,0.372055329,-0.050929974,0.948897685
YMR171C,0.144881781,0.350881318,0.26884142,0.022363628,-0.125432328,0.170217574,0.113465963,0.922512525,0.216718009,0.293490334,-0.791728217,0.000268374,-0.048389378,0.823047522,0.034059296,0.774178313,-0.094917345,0.634917003,-0.406718417,0.033046081,-0.453041562,0.064631675,-0.03153999,0.921378272,-0.187287429,0.600207243,-0.118352687,0.410831301,-0.425481203,0.267325118
YDR138W,-0.003502837,0.976710098,-0.064684682,0.648218656,-0.002539013,0.931693391,-0.658242247,0.024632735,-1.832696246,6.39E-13,-0.02508888,0.939115705,-0.046480092,0.813942323,-0.159000432,0.127450494,-0.439854095,0.0421231,-1.209877052,1.45E-10,-0.333054238,0.121346921,-0.257703128,0.222108275,0.057940044,0.861853166,-0.214345404,0.106906346,-0.227391967,0.612845216
YGL246C,0.099348826,0.410943086,0.065823176,0.5142201,-0.183930691,0.020731695,-0.250767433,0.251855061,-1.502947654,3.57E-11,0.065583988,0.815216133,-0.040147116,0.807622109,0.138288485,0.1460186,0.06474291,0.689054851,-0.480558708,0.003144283,-0.003143898,0.989621973,0.174325553,0.377866343,0.269656475,0.232903859,0.008049769,0.991393136,0.006600263,0.988035962
YKL172W,0.184409087,0.373651224,-0.231976369,0.197848362,-0.520785343,0.162162175,0.935844248,0.148894514,0.020276627,0.863695472,0.600691394,0.050946858,-0.030107002,0.92793656,-0.156183772,0.221955264,-0.267803877,0.459738335,-0.553875684,0.046645309,0.26699428,0.414545922,0.148297854,0.693197262,-0.089798281,0.824296568,-0.068410748,0.769431774,-0.37125939,0.712949557
YMR261C,0.13662246,0.343421861,-0.020676789,0.871992808,0.350914046,0.002522707,-0.328742035,0.223400908,-1.098011548,0.00000373,0.398552772,0.159315013,-0.01410985,0.946525285,0.133246947,0.197127822,0.34629467,0.055734802,-0.596266295,0.000528262,-0.14660331,0.55736064,0.030711745,0.926714815,0.148221896,0.612860813,0.009868315,0.965417573,-0.299688441,0.505549052
YJL060W,0.220042714,0.053439757,0.255567544,0.00369474,-0.409907632,0.005633591,0.185828099,0.495008155,-1.910710122,2.32E-13,0.132608405,0.621620229,-0.010612023,0.961127778,0.099888332,0.377040564,-0.239751488,0.221870432,-0.386260689,0.041818865,0.22825649,0.31182576,-0.148893846,0.562804198,-0.121500341,0.717001245,0.222334894,0.073377277,0.0968026,0.859521007
YBR249C,-0.022850544,0.893898453,0.167008937,0.069725865,-1.366923563,7.17E-19,-0.756815973,0.002744322,-1.84502393,2.6E-12,-0.062423462,0.847292714,-0.010762522,0.962437887,0.12453182,0.256151167,-0.070326092,0.748073463,-1.068970107,4.97E-08,0.123793858,0.772684947,-0.269187696,0.424577856,-0.254452383,0.45661555,-0.132959467,0.344622608,-0.134711121,0.848744195
YDR243C,0.077515271,0.537273928,0.005110551,0.988019871,-0.294467407,0.022815799,-0.522104899,0.029866131,-1.379880032,7.91E-10,0.109245759,0.689911875,-0.009498588,0.953363469,0.144426629,0.114139317,-0.255052119,0.12662428,-0.525204448,0.002024947,0.092124962,0.737609229,0.087225266,0.694808505,-0.059362018,0.855419499,0.138961728,0.372055329,-0.228849793,0.564199544
YHR088W,0.134213068,0.308066426,0.064974041,0.581269978,-0.633007308,0.000000482,-0.223802027,0.352633619,-1.133798857,0.000011,0.486242499,0.072329283,-0.008503907,0.962707324,-0.053951314,0.650657611,-0.24743648,0.15901357,-0.694494362,0.000334552,-0.197727669,0.477393162,-0.23986821,0.411515862,0.001243412,0.98641849,-0.130955311,0.396319115,0.109585932,0.861842612
YPR068C,-0.062741258,0.764336552,0.322402028,0.007392129,-0.36113028,0.008283722,0.148131962,0.629239727,-0.143166354,0.6425966,0.187204815,0.694815392,0.010250204,0.967794612,0.022629073,0.878731968,0.221491007,0.423628666,0.483465394,0.005285081,0.328955834,0.194893306,-0.588437684,0.112404679,0.111115494,0.782263437,0.136650653,0.327955039,-0.067529213,0.901099522
YOL033W,0.197716453,0.089520842,-0.253225821,0.032741918,-0.189029371,0.103871031,-0.499840777,0.288795894,-1.301582757,0.00000387,0.191149137,0.502057407,0.009459842,0.954480356,-0.083650952,0.402635444,0.23182014,0.122518262,-0.5336732,0.001723826,0.138086116,0.650041611,0.027851135,0.887692627,0.047656812,0.874957469,-0.052238724,0.828238576,-0.149514352,0.74312516
YEL062W,0.078727969,0.61752667,-0.054309331,0.705516656,#N/A,#N/A,-1.790195975,0.000000527,-0.013819228,0.973525455,-0.019359412,0.958439914,0.010478953,0.968308067,-0.199281876,0.108764548,-0.034726537,0.877504197,-0.537080537,0.010984586,-0.172415097,0.547299673,0.337179289,0.256571422,0.133831514,0.685225775,-0.174443596,0.2544418,-0.574964676,0.218520302
YPL029W,0.227037453,0.558081181,-0.155886947,0.408686462,#N/A,#N/A,-1.157495923,0.032730687,-1.768916506,0.0000417,0.060080259,0.946171459,0.014256312,0.958926387,-0.153207943,0.454333984,-0.445169721,0.210476637,-1.604022956,0.00000413,-0.203606261,0.712157637,-0.526594421,0.325648231,-0.174511246,0.818215784,0.049162827,0.888697603,#N/A,#N/A
YMR120C,-0.077217356,0.723502521,-0.424421179,0.01635615,-0.635915636,0.00000014,-0.659882345,0.276519669,-2.473933787,3.56E-08,0.200722735,0.64553249,0.010941811,0.970749178,0.048354545,0.748463388,0.026427662,0.930388188,-1.263923497,0.0000027,0.253865255,0.507847601,0.265763983,0.402591585,-0.608817251,0.185860429,0.008489239,0.998291844,-0.294267661,0.788333745
YNL312W,0.159745907,0.142640811,0.045725784,0.672946068,0.170402764,0.03076952,-1.024347193,0.00000975,-0.900532495,0.0000293,0.228613331,0.307638217,0.018842506,0.908112757,0.136867343,0.130575636,0.012874597,0.971446108,-0.462500328,0.004189275,0.165732859,0.441936428,0.344503178,0.112237719,-0.303860955,0.293041251,0.184353839,0.152773481,-0.643419648,0.313374362
YGL091C,0.228265305,0.070563683,0.104616776,0.42572639,-0.511975821,0.00223587,-0.179135612,0.485490357,-0.715080577,0.005501221,0.224269414,0.3663149,0.022481431,0.924989723,0.108040826,0.37009372,0.199570059,0.192148254,-0.467275541,0.011458461,-0.273189249,0.234366929,0.1114786,0.683367555,-0.363806781,0.391533059,0.032190992,0.88602241,-0.210712668,0.747572188
YFR044C,0.131083152,0.238608833,-0.042824098,0.720548283,-0.383021784,0.012924679,-0.549155921,0.108623191,-1.55290478,1.05E-11,0.207468453,0.349634469,0.048822941,0.780492162,0.112244597,0.206743303,-0.035307437,0.835382227,-0.569095952,0.000483309,0.055835196,0.87534232,0.265280392,0.204432883,0.30266075,0.175761305,0.119770997,0.353775285,0.05033857,0.920081657
YER143W,0.017401327,0.906217007,0.001346108,0.995402541,-0.819729147,0.00000884,0.163390996,0.536823364,-1.030453366,0.000000758,0.234437437,0.295252648,0.058259374,0.704568621,0.125269885,0.135355171,-0.231849358,0.226363527,-0.694704357,0.000005,0.06336548,0.791243583,0.124222217,0.551117107,-0.444675327,0.050207238,-0.097692296,0.394836826,0.134757625,0.764210419
YAL022C,0.165449404,0.241514184,-0.144051368,0.322455261,-2.088208067,5.39E-09,-1.05451764,0.001288514,-1.036901608,0.000468763,0.283135225,0.388331417,0.066277266,0.777944292,0.025029011,0.830012323,-0.048592013,0.866650475,-0.646330964,0.000582774,0.173077787,0.520823624,-0.116230748,0.756409115,-0.505200497,0.128488214,0.010143049,0.970533125,0.082543808,0.869552447
YMR240C,-0.11914492,0.423016058,0.109117699,0.303010367,-0.590571138,2.21E-08,-0.737955774,0.014700051,-0.332845072,0.191543633,0.242182935,0.359163325,0.071973991,0.728863635,0.171803026,0.101445937,0.111127016,0.591387158,-0.533270729,0.002117376,-0.14423055,0.499312909,-0.304665814,0.41641112,-0.470172408,0.095667269,-0.245975179,0.054208672,0.381269559,0.26372744
YNL002C,0.172207044,0.15221621,0.084341678,0.40938211,-0.94235967,7.18E-11,-0.074972109,0.747739298,-1.486090216,2.55E-08,-0.075451481,0.826510874,0.075134091,0.679837611,0.106764105,0.332405655,-0.260306302,0.248366522,-0.515561733,0.006113518,-0.022464975,0.934564697,-0.24510878,0.285361814,-0.508219671,0.109350269,0.084512086,0.583335654,-0.298734223,0.454196862
YNL288W,0.092820342,0.72624946,-0.326091743,0.034153512,-3.471886418,2.31E-24,-0.443257405,0.465013534,-0.560662318,0.152367385,0.517310007,0.237905133,0.094947019,0.772434178,-0.248376795,0.136744029,-0.668416134,0.064184566,0.476254764,0.01795239,0.345653729,0.391375545,-0.078961096,0.871574841,-0.403350143,0.555042688,-0.094805224,0.488617082,-0.247712959,0.825343111
YFL002C,0.010121801,0.945433191,0.14672637,0.160009158,-0.115565496,0.289849234,-1.462911898,1.86E-09,-1.939306538,1.14E-16,-0.470017585,0.014621104,0.096226248,0.605293078,-0.001676828,0.993322539,-0.209680214,0.355698952,-0.751216608,0.00000355,-0.211926265,0.414015555,-0.205114791,0.29516496,0.295441451,0.205642513,-0.209175214,0.24440753,-0.517683452,0.267736173
YML115C,-0.036666519,0.811132701,-0.466536227,0.00308737,#N/A,#N/A,-1.005463206,0.041262181,0.290796483,0.230116134,0.090304148,0.846014156,0.101832275,0.750702809,-0.133479422,0.43575724,0.194101726,0.28272052,-1.164368694,0.00000148,0.355275036,0.195030343,-0.073999226,0.857878609,-0.536379327,0.224322442,0.137738855,0.275242557,-0.01799715,0.971164092
YHR037W,-0.039364036,0.870274211,-0.091160301,0.577653214,-0.426940179,0.001342189,-1.000645482,0.002799414,-1.321307783,0.00011826,0.365996052,0.3765423,0.098976379,0.682974706,0.029198483,0.839346546,-0.007660116,0.972117822,-0.477049293,0.020742317,-0.198402809,0.546684599,-0.329158812,0.511644315,-1.025858733,0.048320827,-0.069371172,0.710597363,-0.440775363,0.427113481
YNR062C,-0.090887536,0.707169918,0.012782831,0.938451289,0.082171512,0.628260616,-1.874995381,0.000712221,-1.067448015,0.000736302,-0.395000667,0.153279535,0.119921882,0.641853665,0.015087605,0.925764309,0.09713661,0.738970482,-1.119102159,0.0000035,-0.181519199,0.556919614,-0.10555989,0.785087709,-0.36954839,0.419236961,0.068448454,0.774766449,0.092478074,0.893017707
YNL042W-B,0.229641251,0.127355999,-0.017450632,0.938451289,-2.079570149,9.52E-11,-1.330191756,0.003304051,-1.128587684,0.001152536,-0.331174591,0.353106318,0.119056697,0.616048576,0.254348515,0.056857261,-0.181857935,0.469971642,-0.686586655,0.000493104,-0.103816635,0.802307042,0.175853429,0.69831854,-0.16761957,0.63978689,-0.288645062,0.11918185,-0.790157408,0.165083328
YLR043C,0.197898344,0.125141326,0.275477926,0.018087796,-0.001734509,0.981484364,0.2485826,0.402414218,-1.219912645,0.00000473,-0.040542832,0.903888746,0.1209201,0.518240307,0.15378659,0.163791665,0.040966441,0.863885889,-0.783950178,0.0000264,0.11013963,0.724294172,0.235132033,0.267458114,-0.365868561,0.225402395,-0.042487357,0.723994536,-0.080503439,0.916742891
YJL127C,-0.183117863,0.225705605,0.078672284,0.577773148,-0.07375992,0.54084269,-0.896450773,0.009451212,-1.119288879,0.00000384,-0.010572859,0.965960269,0.122017898,0.477348832,0.060551741,0.614482285,-0.091731911,0.69923163,-0.41216786,0.028342429,0.175417815,0.586950826,-0.061439537,0.874609509,0.239677913,0.48459291,0.133222222,0.382358746,-0.331267952,0.680905917
YNR033W,-0.099199345,0.638405903,-0.473055365,0.016839117,0.043364118,0.821082465,-1.84236224,0.0000426,-1.354438956,0.00029836,-0.248155322,0.563192355,0.130170317,0.623769922,0.091500923,0.59759334,-0.359453545,0.120865267,-1.685956182,2.89E-08,-0.147098928,0.680442308,-0.579759018,0.175354243,-0.260459793,0.627381455,0.240005158,0.046680877,-1.94387167,0.031989655
YPR133W-A,0.090128638,0.475642392,-0.251805179,0.056915754,0.106742874,0.296480158,-0.585674177,0.055049389,-1.409935835,1.41E-09,0.259383742,0.232010062,0.136116179,0.389508407,0.170050697,0.072640149,-0.22396196,0.274354426,-0.355429128,0.034162154,-0.160472581,0.461219451,0.021300161,0.937454127,-0.11522698,0.679897703,0.16642921,0.268136123,0.331110377,0.344536323
YOR057W,0.056469588,0.711389658,0.031366054,0.800884659,-0.126457773,0.413359309,-0.57779486,0.024424905,-1.195355997,0.0000031,0.196708589,0.405621911,0.138676724,0.340913964,0.139605842,0.178139001,-0.059066882,0.802312577,-0.657402467,0.00018889,-0.117276437,0.616732795,0.139850773,0.600769516,0.01986723,0.939342243,-0.139850248,0.278686249,0.170454036,0.702308903
YPL045W,-0.116330744,0.410943086,-0.123935611,0.268156489,-0.204541427,0.018764507,-0.950678455,0.002185541,-1.973665848,3.24E-11,-0.455514094,0.052436633,0.138665278,0.334409027,0.051394437,0.667103956,0.042059697,0.84921526,-0.87039936,0.00000106,0.033289693,0.922320147,-0.308143604,0.153783269,0.115052946,0.72028865,0.002049002,0.99356554,-0.83267546,0.190535689
YJL156C,0.083744015,0.728218292,0.082690372,0.648218656,-0.182182096,0.224447001,-0.516440517,0.199660862,-2.242046436,7.14E-09,-0.961141059,0.038053424,0.137492027,0.643274881,-0.265329619,0.095549716,-0.750814517,0.17204257,-0.630716544,0.015417831,-0.224532017,0.637429938,0.014640513,0.973331327,#N/A,#N/A,0.175861142,0.288099517,0.103040244,0.849582687
YPR011C,-0.060974469,0.666403308,-0.09519587,0.424593397,-0.416921948,0.002669956,0.021511044,0.95763499,-0.970945335,0.0000183,0.021731945,0.946171459,0.163347158,0.287881133,0.139417405,0.176784338,0.015635052,0.948187475,-0.9667236,0.000000126,-0.162222575,0.505558756,0.042305815,0.895761352,0.06718318,0.791985101,-0.058940173,0.739951152,-1.097458403,0.048579084
YMR224C,-0.206417061,0.099678451,0.300602757,0.008097439,-0.66332104,0.0000412,-0.354786215,0.302326369,-1.074571792,0.000315759,-0.285695692,0.29871584,0.164552325,0.424457659,-0.111552569,0.35559733,-0.316622856,0.236429473,-0.391117323,0.042593918,-0.070016275,0.818956775,-0.294694305,0.364572055,-0.66611662,0.087989675,0.172488272,0.389316394,0.120769838,0.837408854
YNR036C,-0.087033469,0.558998416,-0.080384119,0.45000188,-0.895273918,3.69E-09,-1.212002265,0.003031719,-1.643796642,4.25E-10,0.29150793,0.279811207,0.170238404,0.29763062,0.165094758,0.094943907,-0.188216492,0.397949491,-0.447787298,0.008532136,-0.066134701,0.816355444,0.267463709,0.239805413,-0.009430814,0.989017516,-0.293314082,0.066291176,-0.236352921,0.6744861
YOR147W,-0.17284246,0.29607467,0.024890899,0.86479629,#N/A,#N/A,0.329769466,0.261896416,-0.229186046,0.412048092,0.290491946,0.438217568,0.16999486,0.472929858,0.015280757,0.902260506,0.056285272,0.866650475,0.497574053,0.003022544,-0.407461862,0.227582892,0.04089041,0.9179705,-0.451521226,0.328289931,0.248070819,0.238615198,-0.975552701,0.020656564
YMR193W,0.148488125,0.266298795,0.117711915,0.20810088,-0.131901273,0.449318159,-0.711495399,0.006746948,-1.135287234,0.00010575,0.338020502,0.132421604,0.176516904,0.231291574,0.076768974,0.478060541,-0.394471852,0.067502954,-0.441291838,0.014700255,0.20666125,0.383910528,0.31668751,0.127609097,-0.244173033,0.433200692,0.015637711,0.947038504,-0.805091164,0.031356778
YDR236C,-0.034934029,0.782200494,0.128049636,0.197567942,-0.879974924,0.002694325,-0.442379683,0.075187914,-1.04223273,0.0000108,0.014195466,0.960378038,0.191911187,0.274393137,0.128754599,0.232890369,0.317503035,0.079406461,-0.356594014,0.039900132,0.087894274,0.726577751,-0.12310139,0.630134569,-0.31271398,0.353506185,0.205300564,0.076408328,-0.047443994,0.926324436
YGL095C,0.037080312,0.836486595,-0.237738201,0.116292048,-0.302212883,0.002374859,-1.925662311,0.00000962,-1.696946577,0.00000867,0.430240751,0.26919433,0.194133978,0.247671467,-0.157841154,0.170849325,-0.12215549,0.668543429,-1.010444354,0.000000431,-0.277485199,0.367973496,-0.487753994,0.277805359,-0.641434215,0.109424732,0.051163499,0.823032302,-0.855465977,0.228607004
YLR207W,-0.246084582,0.200021709,-0.395440438,0.018388372,-1.439861658,0.0000102,-1.129754507,0.012556041,-1.036333592,0.005204936,0.169390625,0.673434701,0.196332275,0.309188949,-0.192510965,0.136010994,-0.438178282,0.270216782,-0.915325542,0.0000226,-0.041737536,0.896036,#N/A,#N/A,-0.60931127,0.207813063,-0.37636095,0.057250269,-0.556048639,0.315095287
YNR075W,0.165479944,0.128252546,0.107940561,0.313812588,-0.202787807,0.005456945,-0.032507517,0.912989343,-1.392231188,1.42E-10,0.10258567,0.689911875,0.196133516,0.147655126,0.118787047,0.184825095,-0.189488644,0.269748153,-0.496389449,0.002137339,0.070151843,0.791454161,0.165288702,0.417037231,-0.168728325,0.524841984,0.116561148,0.359556275,-0.406723337,0.21719575
