,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
15,gs_ind_0,Biotin_lipoyl,2/5,0.4324762152327029,0.8036067934235858,1.6176737434222463,1.3559793421652808,PYC2;LAT1
16,gs_ind_0,Brix,1/4,0.7329511259771364,0.8689626751275329,1.1856136152107433,0.36834199906105597,SSF2
17,gs_ind_0,Bromodomain,3/9,0.4858388123546631,0.8036067934235858,1.311037281577896,0.9464094583456729,SPT7;RSC1;RSC2
18,gs_ind_0,C2,2/5,0.4324762152327029,0.8036067934235858,1.6176737434222463,1.3559793421652808,PSD2;PKC1
19,gs_ind_0,CBS,2/6,0.5380671573357922,0.8036067934235858,1.3684937816674343,0.848153989627066,IMD4;IMD3
20,gs_ind_0,CPSase_L_D2,1/2,0.4831416577015744,0.8036067934235858,2.135061826884723,1.5531408644647653,PYC2
21,gs_ind_0,CTP_transf_like,2/6,0.5380671573357922,0.8036067934235858,1.3684937816674343,0.848153989627066,NMA2;POF1
22,gs_ind_0,Cation_ATPase_N,3/3,0.02215931282278754,0.7906075684611276,3.5633240111865763,13.574473653557575,PMR1;PMC1;PMA1
23,gs_ind_0,Clat_adaptor_s,1/6,0.8620703929287352,0.9179453258037458,0.8204412261053665,0.12176853249453165,RET3
24,gs_ind_0,Cyclin_C,5/5,0.001743195413887319,0.2004674725970417,3.5674269707883153,22.66042242389816,CLB6;CLB3;CLB1;CLB2;CLB4
